it	post	prior	lik	mu	sig
4637	-97.725067066	-51.9452503978	-45.7798166682	101.33938715138058	4.734108071214288
4638	-97.725067066	-51.9452503978	-45.7798166682	101.33938715138058	4.734108071214288
4639	-97.725067066	-51.9452503978	-45.7798166682	101.33938715138058	4.734108071214288
4640	-97.725067066	-51.9452503978	-45.7798166682	101.33938715138058	4.734108071214288
4641	-97.725067066	-51.9452503978	-45.7798166682	101.33938715138058	4.734108071214288
4642	-97.4864190936	-50.7614154185	-46.7250036751	100.31216569181561	4.615724573280976
4643	-97.4864190936	-50.7614154185	-46.7250036751	100.31216569181561	4.615724573280976
4644	-97.4864190936	-50.7614154185	-46.7250036751	100.31216569181561	4.615724573280976
4645	-98.1811658677	-57.8330370193	-40.3481288484	99.6980642447859	5.322886733363482
4646	-97.4581290903	-53.3016139151	-44.1565151752	98.92260567835946	4.869744422948678
4647	-97.4581290903	-53.3016139151	-44.1565151752	98.92260567835946	4.869744422948678
4648	-98.7941880611	-47.0516840071	-51.742504054	98.60484538912058	4.24475143214819
4649	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4650	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4651	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4652	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4653	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4654	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4655	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4656	-98.5801459601	-58.8760763645	-39.7040695956	99.02324127611476	5.42719066788559
4657	-97.5282040031	-52.4396032748	-45.0886007283	98.63204925108612	4.7835433589107135
4658	-97.5817392878	-52.4929550935	-45.0887841943	98.48579191778356	4.788878540780518
4659	-97.5817392878	-52.4929550935	-45.0887841943	98.48579191778356	4.788878540780518
4660	-97.5817392878	-52.4929550935	-45.0887841943	98.48579191778356	4.788878540780518
4661	-97.5817392878	-52.4929550935	-45.0887841943	98.48579191778356	4.788878540780518
4662	-97.5817392878	-52.4929550935	-45.0887841943	98.48579191778356	4.788878540780518
4663	-100.16166273	-45.0454382459	-55.1162244844	101.17937027982815	4.044126856022665
4664	-98.6028685404	-56.24854171	-42.3543268304	102.29186022157552	5.164437202437255
4665	-98.6028685404	-56.24854171	-42.3543268304	102.29186022157552	5.164437202437255
4666	-98.6028685404	-56.24854171	-42.3543268304	102.29186022157552	5.164437202437255
4667	-98.6028685404	-56.24854171	-42.3543268304	102.29186022157552	5.164437202437255
4668	-100.012572699	-61.3598510899	-38.6527216095	101.98015215421395	5.675568140424138
4669	-100.012572699	-61.3598510899	-38.6527216095	101.98015215421395	5.675568140424138
4670	-100.012572699	-61.3598510899	-38.6527216095	101.98015215421395	5.675568140424138
4671	-100.127888149	-61.4648472715	-38.6630408779	102.12468451835166	5.686067758585352
4672	-100.127888149	-61.4648472715	-38.6630408779	102.12468451835166	5.686067758585352
4673	-99.2816118907	-58.1713343755	-41.1102775152	102.63055517126203	5.356716468987164
4674	-99.2816118907	-58.1713343755	-41.1102775152	102.63055517126203	5.356716468987164
4675	-99.2816118907	-58.1713343755	-41.1102775152	102.63055517126203	5.356716468987164
4676	-99.2816118907	-58.1713343755	-41.1102775152	102.63055517126203	5.356716468987164
4677	-99.2816118907	-58.1713343755	-41.1102775152	102.63055517126203	5.356716468987164
4678	-99.7783210908	-60.839796045	-38.9385250458	101.9334088605579	5.623562635938458
4679	-99.7783210908	-60.839796045	-38.9385250458	101.9334088605579	5.623562635938458
4680	-99.7783210908	-60.839796045	-38.9385250458	101.9334088605579	5.623562635938458
4681	-99.7783210908	-60.839796045	-38.9385250458	101.9334088605579	5.623562635938458
4682	-99.3136075914	-50.8480582467	-48.4655493448	103.16487967060498	4.624388856100108
4683	-99.3136075914	-50.8480582467	-48.4655493448	103.16487967060498	4.624388856100108
4684	-99.3136075914	-50.8480582467	-48.4655493448	103.16487967060498	4.624388856100108
4685	-99.3136075914	-50.8480582467	-48.4655493448	103.16487967060498	4.624388856100108
4686	-100.71833789	-52.7110328356	-48.0073050549	104.5021333271011	4.810686314993142
4687	-101.174020207	-59.9224821652	-41.2515380413	104.23549024882355	5.531831247955127
4688	-99.5210430467	-47.3576033527	-52.163439694	102.20187149562189	4.275343366702831
4689	-99.5210430467	-47.3576033527	-52.163439694	102.20187149562189	4.275343366702831
4690	-100.767834115	-45.4665722512	-55.3012618635	102.28572989379586	4.086240256552774
4691	-100.767834115	-45.4665722512	-55.3012618635	102.28572989379586	4.086240256552774
4692	-100.767834115	-45.4665722512	-55.3012618635	102.28572989379586	4.086240256552774
4693	-99.1411532336	-51.7277929306	-47.413360303	103.14063415754563	4.71236232449311
4694	-99.1411532336	-51.7277929306	-47.413360303	103.14063415754563	4.71236232449311
4695	-99.1411532336	-51.7277929306	-47.413360303	103.14063415754563	4.71236232449311
4696	-98.6229713258	-50.1764185492	-48.4465527766	102.3200914729227	4.557224886350625
4697	-98.6229713258	-50.1764185492	-48.4465527766	102.3200914729227	4.557224886350625
4698	-97.6282031595	-54.5053733995	-43.12282976	100.8574208229491	4.990120371382616
4699	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4700	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4701	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4702	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4703	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4704	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4705	-97.8498690683	-53.8956643388	-43.9542047295	101.54638910279496	4.929149465309881
4706	-97.3368443751	-52.5520107346	-44.7848336406	99.97929386085328	4.794784104889738
4707	-97.8468633009	-55.6426368545	-42.2042264464	101.00083229307458	5.1038467168866015
4708	-98.7070910202	-57.7185471675	-40.9885438527	101.89508954484126	5.3114377481868145
4709	-98.7070910202	-57.7185471675	-40.9885438527	101.89508954484126	5.3114377481868145
4710	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4711	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4712	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4713	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4714	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4715	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4716	-98.0325724252	-56.1727291545	-41.8598432707	101.23104345300078	5.156855946886849
4717	-98.2492888294	-52.4047290914	-45.844559738	102.21936829819576	4.780055940574538
4718	-99.289609616	-48.5461754942	-50.7434341219	102.50689043530262	4.394200580851235
4719	-98.7240158982	-51.5178453021	-47.2061705962	102.6949457065525	4.691367561639948
4720	-98.5105987287	-50.4373185248	-48.0732802039	102.25234542973313	4.5833148839099085
4721	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4722	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4723	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4724	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4725	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4726	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4727	-98.2187535875	-54.3484064472	-43.8703471403	102.1123351886153	4.974423676154415
4728	-98.0187753542	-57.2153401772	-40.803435177	100.09120163066487	5.261117049154834
4729	-98.3407787551	-58.262346474	-40.0784322812	100.25588957560895	5.365817678830495
4730	-98.6353752744	-48.2604588793	-50.3749163951	101.58792550881645	4.3656289193682785
4731	-97.8509378258	-49.8472114706	-48.0037263552	101.00613258772049	4.524304178494872
4732	-97.8509378258	-49.8472114706	-48.0037263552	101.00613258772049	4.524304178494872
4733	-97.8509378258	-49.8472114706	-48.0037263552	101.00613258772049	4.524304178494872
4734	-97.9955918915	-49.3838017992	-48.6117900923	101.08494302496817	4.4779632113535195
4735	-97.7444556244	-49.1880046092	-48.5564510153	99.69923081659923	4.458383492350072
4736	-97.7444556244	-49.1880046092	-48.5564510153	99.69923081659923	4.458383492350072
4737	-97.715006031	-49.4831363453	-48.2318696857	100.27968557217018	4.487896665960296
4738	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4739	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4740	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4741	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4742	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4743	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4744	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4745	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4746	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4747	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4748	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4749	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4750	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4751	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4752	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4753	-97.7551353532	-50.8307203608	-46.9244149923	98.35984491678862	4.622655067516811
4754	-97.4982125526	-52.7557423916	-44.7424701609	98.72208586862985	4.815157270595549
4755	-97.4982125526	-52.7557423916	-44.7424701609	98.72208586862985	4.815157270595549
4756	-97.8312360758	-49.7812014351	-48.0500346407	98.61720873681857	4.517703174941563
4757	-97.4836717804	-51.9592715829	-45.5244001975	98.8102188328605	4.735510189722497
4758	-97.4836717804	-51.9592715829	-45.5244001975	98.8102188328605	4.735510189722497
4759	-97.4836717804	-51.9592715829	-45.5244001975	98.8102188328605	4.735510189722497
4760	-97.4086748905	-54.0238177675	-43.3848571231	99.67838973792122	4.9419648081815
4761	-97.4086748905	-54.0238177675	-43.3848571231	99.67838973792122	4.9419648081815
4762	-97.6554751473	-55.5974625442	-42.058012603	100.16228035347082	5.099329285857647
4763	-98.4123326618	-58.5259562244	-39.8863764375	99.41092405736309	5.392178653869818
4764	-97.3819797387	-53.3382123134	-44.0437674253	99.33554186203962	4.873404262776928
4765	-97.3819797387	-53.3382123134	-44.0437674253	99.33554186203962	4.873404262776928
4766	-97.3819797387	-53.3382123134	-44.0437674253	99.33554186203962	4.873404262776928
4767	-97.933893893	-49.7608631407	-48.1730307523	98.39129493818693	4.515669345507994
4768	-98.7895276016	-51.0071262712	-47.7824013304	96.85571966665917	4.6402956585543516
4769	-97.915172717	-56.623964857	-41.29120786	99.08842328865283	5.201979517135614
4770	-97.4668932107	-54.5410426665	-42.9258505442	99.7227974788375	4.993687298080108
4771	-97.4668932107	-54.5410426665	-42.9258505442	99.7227974788375	4.993687298080108
4772	-97.4668932107	-54.5410426665	-42.9258505442	99.7227974788375	4.993687298080108
4773	-97.4668932107	-54.5410426665	-42.9258505442	99.7227974788375	4.993687298080108
4774	-97.5048564003	-50.3236088086	-47.1812475917	99.63995225407588	4.571943912293741
4775	-97.5048564003	-50.3236088086	-47.1812475917	99.63995225407588	4.571943912293741
4776	-97.5048564003	-50.3236088086	-47.1812475917	99.63995225407588	4.571943912293741
4777	-97.431438902	-53.0438989729	-44.3875399291	100.55119829705416	4.8439729287210875
4778	-97.431438902	-53.0438989729	-44.3875399291	100.55119829705416	4.8439729287210875
4779	-98.5467124265	-49.227993672	-49.3187187545	101.9214725204572	4.462382398636608
4780	-98.5467124265	-49.227993672	-49.3187187545	101.9214725204572	4.462382398636608
4781	-98.5467124265	-49.227993672	-49.3187187545	101.9214725204572	4.462382398636608
4782	-98.5467124265	-49.227993672	-49.3187187545	101.9214725204572	4.462382398636608
4783	-98.5467124265	-49.227993672	-49.3187187545	101.9214725204572	4.462382398636608
4784	-98.1106424596	-53.8704849374	-44.2401575222	102.00080907364193	4.926631525174682
4785	-98.1106424596	-53.8704849374	-44.2401575222	102.00080907364193	4.926631525174682
4786	-98.1106424596	-53.8704849374	-44.2401575222	102.00080907364193	4.926631525174682
4787	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4788	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4789	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4790	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4791	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4792	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4793	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4794	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4795	-97.6855090244	-51.5281818704	-46.1573271539	101.19488717613469	4.692401218477643
4796	-97.5557318538	-50.7156405488	-46.840091305	100.59357332074654	4.611147086313545
4797	-97.5557318538	-50.7156405488	-46.840091305	100.59357332074654	4.611147086313545
4798	-97.5557318538	-50.7156405488	-46.840091305	100.59357332074654	4.611147086313545
4799	-97.5557318538	-50.7156405488	-46.840091305	100.59357332074654	4.611147086313545
4800	-97.5557318538	-50.7156405488	-46.840091305	100.59357332074654	4.611147086313545
4801	-97.4169765421	-53.252320374	-44.164656168	99.09487763377503	4.864815068839097
4802	-97.4169765421	-53.252320374	-44.164656168	99.09487763377503	4.864815068839097
4803	-97.4169765421	-53.252320374	-44.164656168	99.09487763377503	4.864815068839097
4804	-97.8000957549	-49.500840834	-48.2992549209	100.64980427238801	4.489667114832046
4805	-97.8000957549	-49.500840834	-48.2992549209	100.64980427238801	4.489667114832046
4806	-97.8000957549	-49.500840834	-48.2992549209	100.64980427238801	4.489667114832046
4807	-97.8000957549	-49.500840834	-48.2992549209	100.64980427238801	4.489667114832046
4808	-97.8000957549	-49.500840834	-48.2992549209	100.64980427238801	4.489667114832046
4809	-99.4633053804	-46.3733137498	-53.0899916306	101.47075576140581	4.1769144064127675
4810	-99.4633053804	-46.3733137498	-53.0899916306	101.47075576140581	4.1769144064127675
4811	-99.4633053804	-46.3733137498	-53.0899916306	101.47075576140581	4.1769144064127675
4812	-99.4633053804	-46.3733137498	-53.0899916306	101.47075576140581	4.1769144064127675
4813	-98.5653422512	-47.4289300765	-51.1364121747	100.81476401164096	4.282476039087896
4814	-100.226923588	-44.4129688182	-55.8139547695	99.71010927427035	3.980879913255017
4815	-100.226923588	-44.4129688182	-55.8139547695	99.71010927427035	3.980879913255017
4816	-100.226923588	-44.4129688182	-55.8139547695	99.71010927427035	3.980879913255017
4817	-100.226923588	-44.4129688182	-55.8139547695	99.71010927427035	3.980879913255017
4818	-100.641725051	-44.1611021362	-56.480622915	98.81360532290043	3.9556932450561564
4819	-100.468983582	-44.3143416153	-56.1546419669	98.91740046859569	3.9710171929667384
4820	-100.468983582	-44.3143416153	-56.1546419669	98.91740046859569	3.9710171929667384
4821	-98.1036407994	-54.1443045017	-43.9593362977	97.58025435220274	4.954013481605253
4822	-98.2757172685	-52.2378165639	-46.0379007046	97.2969015063562	4.763364687819974
4823	-98.2757172685	-52.2378165639	-46.0379007046	97.2969015063562	4.763364687819974
4824	-98.36024001	-56.6139964674	-41.7462435426	97.7894347327899	5.200982678179325
4825	-98.2595237472	-52.7444744963	-45.5150492509	97.29212377680412	4.814030481067334
4826	-99.0650412705	-54.2730675342	-44.7919737364	96.37932925879436	4.966889784850778
4827	-99.0650412705	-54.2730675342	-44.7919737364	96.37932925879436	4.966889784850778
4828	-99.6443615513	-51.1388740058	-48.5054875455	96.0397506562685	4.6534704320162605
4829	-102.144995907	-49.8356171324	-52.3093787746	94.61114640319322	4.523144744670661
4830	-102.144995907	-49.8356171324	-52.3093787746	94.61114640319322	4.523144744670661
4831	-103.238869798	-53.3378549972	-49.9010148012	93.45085426493769	4.873368531158327
4832	-103.238869798	-53.3378549972	-49.9010148012	93.45085426493769	4.873368531158327
4833	-103.609470471	-59.5795219007	-44.0299485704	93.30166246273946	5.497535221501627
4834	-103.609470471	-59.5795219007	-44.0299485704	93.30166246273946	5.497535221501627
4835	-102.771060147	-61.2750424255	-41.496017721	94.24557411599378	5.667087273988785
4836	-102.771060147	-61.2750424255	-41.496017721	94.24557411599378	5.667087273988785
4837	-102.771060147	-61.2750424255	-41.496017721	94.24557411599378	5.667087273988785
4838	-102.771060147	-61.2750424255	-41.496017721	94.24557411599378	5.667087273988785
4839	-102.771060147	-61.2750424255	-41.496017721	94.24557411599378	5.667087273988785
4840	-101.438152143	-57.3881481457	-44.0500039975	94.57882687465757	5.27839784600794
4841	-101.438152143	-57.3881481457	-44.0500039975	94.57882687465757	5.27839784600794
4842	-101.438152143	-57.3881481457	-44.0500039975	94.57882687465757	5.27839784600794
4843	-101.438152143	-57.3881481457	-44.0500039975	94.57882687465757	5.27839784600794
4844	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4845	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4846	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4847	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4848	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4849	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4850	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4851	-101.836957765	-58.334949023	-43.5020087415	94.39551145246986	5.373077933733403
4852	-99.7364305247	-50.77019889	-48.9662316347	96.02804952155147	4.616602920430401
4853	-99.2520729486	-56.2446547178	-43.0074182308	96.40669171714003	5.1640485032161365
4854	-99.2520729486	-56.2446547178	-43.0074182308	96.40669171714003	5.1640485032161365
4855	-99.2520729486	-56.2446547178	-43.0074182308	96.40669171714003	5.1640485032161365
4856	-99.2520729486	-56.2446547178	-43.0074182308	96.40669171714003	5.1640485032161365
4857	-99.2520729486	-56.2446547178	-43.0074182308	96.40669171714003	5.1640485032161365
4858	-99.7858005836	-58.6249580841	-41.1608424995	96.40704131729233	5.402078839844608
4859	-99.7858005836	-58.6249580841	-41.1608424995	96.40704131729233	5.402078839844608
4860	-99.7858005836	-58.6249580841	-41.1608424995	96.40704131729233	5.402078839844608
4861	-100.791246215	-45.1477813555	-55.64346486	97.46768019202243	4.054361166986176
4862	-99.4103065022	-60.4087635347	-39.0015429674	98.06615002451598	5.580459384909518
4863	-99.4103065022	-60.4087635347	-39.0015429674	98.06615002451598	5.580459384909518
4864	-98.2803648509	-48.8727239411	-49.4076409099	98.18410622976151	4.426855425542161
4865	-98.2803648509	-48.8727239411	-49.4076409099	98.18410622976151	4.426855425542161
4866	-98.2803648509	-48.8727239411	-49.4076409099	98.18410622976151	4.426855425542161
4867	-98.2803648509	-48.8727239411	-49.4076409099	98.18410622976151	4.426855425542161
4868	-98.2803648509	-48.8727239411	-49.4076409099	98.18410622976151	4.426855425542161
4869	-98.014237247	-50.8409515795	-47.1732856675	97.87799459019762	4.623678189389498
4870	-98.6032428136	-55.3173432409	-43.2858995727	97.03354599155459	5.071317355528411
4871	-98.6032428136	-55.3173432409	-43.2858995727	97.03354599155459	5.071317355528411
4872	-98.6032428136	-55.3173432409	-43.2858995727	97.03354599155459	5.071317355528411
4873	-98.1283468039	-56.2860442128	-41.8423025911	98.13171847974529	5.168187452715074
4874	-97.4511342401	-50.6681716946	-46.7829625456	99.83515348124968	4.606400200889646
4875	-97.4511342401	-50.6681716946	-46.7829625456	99.83515348124968	4.606400200889646
4876	-97.4511342401	-50.6681716946	-46.7829625456	99.83515348124968	4.606400200889646
4877	-97.6107699681	-50.903698396	-46.7070715721	100.84897082460849	4.629952871037808
4878	-97.6107699681	-50.903698396	-46.7070715721	100.84897082460849	4.629952871037808
4879	-97.6107699681	-50.903698396	-46.7070715721	100.84897082460849	4.629952871037808
4880	-97.6107699681	-50.903698396	-46.7070715721	100.84897082460849	4.629952871037808
4881	-97.6107699681	-50.903698396	-46.7070715721	100.84897082460849	4.629952871037808
4882	-97.3455345255	-51.884694057	-45.4608404684	99.63993596037687	4.7280524371387
4883	-97.3455345255	-51.884694057	-45.4608404684	99.63993596037687	4.7280524371387
4884	-99.6779795705	-61.6120486474	-38.0659309232	100.66048181804993	5.70078789617002
4885	-98.4828130219	-51.8528899834	-46.6299230385	102.4648114653081	4.724872029770324
4886	-98.4828130219	-51.8528899834	-46.6299230385	102.4648114653081	4.724872029770324
4887	-98.4828130219	-51.8528899834	-46.6299230385	102.4648114653081	4.724872029770324
4888	-98.4828130219	-51.8528899834	-46.6299230385	102.4648114653081	4.724872029770324
4889	-98.953116672	-58.811937117	-40.141179555	101.73746666643791	5.420776743129848
4890	-98.953116672	-58.811937117	-40.141179555	101.73746666643791	5.420776743129848
4891	-97.9452828909	-51.5760073337	-46.3692755573	101.6915313769944	4.69718376479988
4892	-97.9452828909	-51.5760073337	-46.3692755573	101.6915313769944	4.69718376479988
4893	-97.9452828909	-51.5760073337	-46.3692755573	101.6915313769944	4.69718376479988
4894	-97.5214860914	-53.056029968	-44.4654561234	100.87068204560588	4.845186028231065
4895	-97.5214860914	-53.056029968	-44.4654561234	100.87068204560588	4.845186028231065
4896	-97.5214860914	-53.056029968	-44.4654561234	100.87068204560588	4.845186028231065
4897	-98.2971182307	-58.2061701929	-40.0909480378	99.9191629674652	5.360200050722466
4898	-99.7165878488	-45.7569395713	-53.9596482775	101.2706783198248	4.115276988561555
4899	-99.7165878488	-45.7569395713	-53.9596482775	101.2706783198248	4.115276988561555
4900	-98.1595519248	-51.3182193958	-46.841332529	101.97615907469526	4.6714049710145975
4901	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4902	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4903	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4904	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4905	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4906	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4907	-97.856204614	-52.9174848417	-44.9387197723	101.63217794150117	4.831331515605074
4908	-97.8404082599	-56.0546185547	-41.7857897052	100.69925665280553	5.1450448868999805
4909	-97.8404082599	-56.0546185547	-41.7857897052	100.69925665280553	5.1450448868999805
4910	-97.8404082599	-56.0546185547	-41.7857897052	100.69925665280553	5.1450448868999805
4911	-97.8404082599	-56.0546185547	-41.7857897052	100.69925665280553	5.1450448868999805
4912	-97.8404082599	-56.0546185547	-41.7857897052	100.69925665280553	5.1450448868999805
4913	-97.9885086758	-57.1450312329	-40.843477443	99.88093235278691	5.25408615471986
4914	-97.9885086758	-57.1450312329	-40.843477443	99.88093235278691	5.25408615471986
4915	-97.7698996856	-50.731536828	-47.0383628575	98.35812103491824	4.612736714236893
4916	-99.2515536587	-46.8451622642	-52.4063913945	97.99302777970756	4.224099257850332
4917	-98.5121117691	-51.6598329445	-46.8522788246	97.06361998999634	4.705566325881227
4918	-98.5121117691	-51.6598329445	-46.8522788246	97.06361998999634	4.705566325881227
4919	-98.5121117691	-51.6598329445	-46.8522788246	97.06361998999634	4.705566325881227
4920	-98.5121117691	-51.6598329445	-46.8522788246	97.06361998999634	4.705566325881227
4921	-98.5121117691	-51.6598329445	-46.8522788246	97.06361998999634	4.705566325881227
4922	-97.427479505	-53.8127537655	-43.6147257395	99.2470949897872	4.920858407984091
4923	-97.427479505	-53.8127537655	-43.6147257395	99.2470949897872	4.920858407984091
4924	-97.4787578677	-50.517725131	-46.9610327367	99.5647912313053	4.591355544538282
4925	-97.4052304434	-51.2178505933	-46.1873798501	100.09880270336997	4.6613680907601776
4926	-97.4174604261	-50.9401049668	-46.4773554593	99.8473053405849	4.633593528110593
4927	-97.4174604261	-50.9401049668	-46.4773554593	99.8473053405849	4.633593528110593
4928	-97.4174604261	-50.9401049668	-46.4773554593	99.8473053405849	4.633593528110593
4929	-97.4174604261	-50.9401049668	-46.4773554593	99.8473053405849	4.633593528110593
4930	-97.4174604261	-50.9401049668	-46.4773554593	99.8473053405849	4.633593528110593
4931	-97.3943293926	-52.423626659	-44.9707027337	99.122711357103	4.781945697330583
4932	-97.3943293926	-52.423626659	-44.9707027337	99.122711357103	4.781945697330583
4933	-97.5864426485	-51.667880767	-45.9185618815	98.55680007757235	4.70637110813307
4934	-97.5864426485	-51.667880767	-45.9185618815	98.55680007757235	4.70637110813307
4935	-97.5864426485	-51.667880767	-45.9185618815	98.55680007757235	4.70637110813307
4936	-97.5864426485	-51.667880767	-45.9185618815	98.55680007757235	4.70637110813307
4937	-97.5864426485	-51.667880767	-45.9185618815	98.55680007757235	4.70637110813307
4938	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4939	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4940	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4941	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4942	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4943	-97.8534351584	-49.9763453291	-47.8770898294	98.46523763950562	4.537217564340771
4944	-98.8195911261	-46.9173488751	-51.902242251	100.83929875140407	4.231317918940927
4945	-102.184964848	-43.6925319728	-58.4924328756	102.17941620601094	3.9088362287154803
4946	-97.9881818896	-52.639325314	-45.3488565757	101.85177044753121	4.803515562829592
4947	-97.9881818896	-52.639325314	-45.3488565757	101.85177044753121	4.803515562829592
4948	-97.9881818896	-52.639325314	-45.3488565757	101.85177044753121	4.803515562829592
4949	-97.9881818896	-52.639325314	-45.3488565757	101.85177044753121	4.803515562829592
4950	-97.3860978872	-53.5112791762	-43.874818711	100.15107154461565	4.890710949052787
4951	-97.3860978872	-53.5112791762	-43.874818711	100.15107154461565	4.890710949052787
4952	-97.3860978872	-53.5112791762	-43.874818711	100.15107154461565	4.890710949052787
4953	-97.3860978872	-53.5112791762	-43.874818711	100.15107154461565	4.890710949052787
4954	-100.404960742	-62.4950137333	-37.9099470084	101.7465462716339	5.789084404764951
4955	-98.7425785764	-53.2177393606	-45.5248392158	102.83879269555582	4.861356967497791
4956	-99.0964282681	-55.2400040642	-43.8564242038	103.11292049042548	5.063583437855348
4957	-98.203369096	-51.9145629974	-46.2888060985	102.11751098825575	4.7310393311784855
4958	-98.203369096	-51.9145629974	-46.2888060985	102.11751098825575	4.7310393311784855
4959	-98.203369096	-51.9145629974	-46.2888060985	102.11751098825575	4.7310393311784855
4960	-98.203369096	-51.9145629974	-46.2888060985	102.11751098825575	4.7310393311784855
4961	-98.203369096	-51.9145629974	-46.2888060985	102.11751098825575	4.7310393311784855
4962	-97.3595873385	-51.6269181397	-45.7326691988	99.62658657425317	4.702274845406737
4963	-97.3595873385	-51.6269181397	-45.7326691988	99.62658657425317	4.702274845406737
4964	-97.3595873385	-51.6269181397	-45.7326691988	99.62658657425317	4.702274845406737
