it	joined_post	joined_prior	joined_lik	shape_sp0	rate_sp0	shape_sp1	rate_sp1	mean_bm_sp0	mean_bm_sp1	sp1-sp0
57690	-72.6554755138	-16.5660276606	-56.0894478532	26.7172227527	0.27720775803	46.1719072868	0.39053508891	96.3797800701	118.227295313	21.8475152431
57700	-70.6313868729	-15.7377310573	-54.8936558156	24.2496300268	0.225819027812	40.4923807315	0.306077067193	107.385237913	132.294722708	24.9094847953
57710	-70.5900745047	-15.0689406898	-55.5211338149	17.5975816858	0.189963694037	40.4923807315	0.306077067193	92.6365523425	132.294722708	39.6581703656
57720	-70.8781187437	-16.7595491969	-54.1185695468	34.365741309	0.327889141647	40.4923807315	0.306077067193	104.809025198	132.294722708	27.4856975102
57730	-70.5717100723	-16.4837511876	-54.0879588848	31.629393749	0.306256608234	40.4923807315	0.306077067193	103.277424547	132.294722708	29.0172981608
57740	-69.9362910445	-14.7874256973	-55.1488653473	31.629393749	0.306256608234	23.647121368	0.188081527624	103.277424547	125.728037552	22.4506130051
57750	-70.1348199459	-13.9005803397	-56.2342396063	22.422399586	0.209998273537	24.1019385574	0.168063260181	106.77420918	143.409919166	36.6357099863
57760	-69.7963232829	-13.6974554166	-56.0988678663	20.3947818328	0.206366795371	24.1019385574	0.168063260181	98.8278264249	143.409919166	44.5820927415
57770	-70.1878213507	-13.9228940511	-56.2649272996	20.3947818328	0.206366795371	26.3054883146	0.218899848456	98.8278264249	120.171340913	21.3435144877
57780	-70.2188406621	-14.302001407	-55.9168392551	24.1544287566	0.237793430384	26.3054883146	0.218899848456	101.577359466	120.171340913	18.5939814471
57790	-69.9951313807	-14.6297854101	-55.3653459706	22.9893052912	0.242327627647	30.7416343259	0.221183136685	94.8686929114	138.987242819	44.1185499074
57800	-69.4983647114	-14.0724339967	-55.4259307147	22.2884682308	0.231954481835	25.9054025563	0.195110978464	96.089836482	132.77265462	36.6828181385
57810	-70.0620326504	-13.9543728491	-56.1076598013	21.9745478361	0.226919855469	25.0320644211	0.206792659023	96.8383652049	121.049095937	24.2107307317
57820	-72.0169618979	-15.075026105	-56.9419357929	26.8313560311	0.300926620357	31.252180521	0.262394157438	89.1624542864	119.103949669	29.941495383
57830	-71.3391809132	-15.7963035787	-55.5428773345	26.8313560311	0.300926620357	38.4364614285	0.290887987076	89.1624542864	132.134921813	42.9724675263
57840	-74.9666216018	-16.3477248972	-58.6188967047	32.3831993825	0.263296453758	38.4364614285	0.290887987076	122.991399695	132.134921813	9.14352211752
57850	-70.4520273152	-15.4604084647	-54.9916188504	21.1559821696	0.203350603834	40.8431444311	0.298203722879	104.036977371	136.963898495	32.9269211231
57860	-70.6774775256	-15.0130345689	-55.6644429567	16.7284335035	0.157160311404	40.8431444311	0.298203722879	106.44184498	136.963898495	30.5220535149
57870	-70.6774775256	-15.0130345689	-55.6644429567	16.7284335035	0.157160311404	40.8431444311	0.298203722879	106.44184498	136.963898495	30.5220535149
57880	-70.6774775256	-15.0130345689	-55.6644429567	16.7284335035	0.157160311404	40.8431444311	0.298203722879	106.44184498	136.963898495	30.5220535149
57890	-69.5496802448	-14.1321000025	-55.4175802423	20.1603307147	0.207909168325	28.6329278244	0.216428598283	96.9670114942	132.297339869	35.3303283749
57900	-69.542934152	-14.2381666326	-55.3047675194	21.2101880093	0.218718173826	28.6329278244	0.216428598283	96.9749684644	132.297339869	35.3223714047
57910	-69.542934152	-14.2381666326	-55.3047675194	21.2101880093	0.218718173826	28.6329278244	0.216428598283	96.9749684644	132.297339869	35.3223714047
57920	-69.5330509545	-14.051975486	-55.4810754685	19.3688897423	0.19810497514	28.6329278244	0.216428598283	97.7708395691	132.297339869	34.5265003
57930	-70.2001365339	-13.5249443755	-56.6751921584	14.1675238831	0.129159729129	28.6329278244	0.216428598283	109.689947313	132.297339869	22.6073925564
57940	-70.3114884854	-15.1910629846	-55.1204255009	18.9617232338	0.184939185985	40.3634019604	0.297161745761	102.529505215	135.82973763	33.3002324156
57950	-72.748690785	-17.5087757581	-55.2399150269	22.0544500919	0.211638472439	60.2919283388	0.426336957838	104.208133038	141.418488898	37.2103558604
57960	-72.748690785	-17.5087757581	-55.2399150269	22.0544500919	0.211638472439	60.2919283388	0.426336957838	104.208133038	141.418488898	37.2103558604
57970	-73.6640620591	-16.7178282985	-56.9462337605	14.231054699	0.125559269815	60.2919283388	0.426336957838	113.341330513	141.418488898	28.0771583855
57980	-71.7644980812	-14.726662241	-57.0378358402	14.231054699	0.125559269815	40.4801903639	0.326414357838	113.341330513	124.014735847	10.6734053344
57990	-71.1906501913	-14.6438315504	-56.5468186409	13.3872091978	0.141097864918	40.4801903639	0.326414357838	94.8788927856	124.014735847	29.1358430614
58000	-75.1694466837	-13.9659017192	-61.2035449645	17.6998725321	0.204727111695	29.3769693672	0.274044461327	86.4559285072	107.197821934	20.7418934266
58010	-71.0144514212	-13.6841499396	-57.3303014816	20.5211670229	0.22495374059	23.7894269507	0.202547961936	91.2239421718	117.450833488	26.2268913162
58020	-71.1564240657	-13.6109089605	-57.5455151053	19.7943094305	0.219401541988	23.7894269507	0.202547961936	90.2195547541	117.450833488	27.231278734
58030	-70.0519283056	-13.1400389452	-56.9118893604	20.4667999563	0.195859267562	18.5083280265	0.125998481972	104.497480313	146.893262021	42.3957817075
58040	-70.0519283056	-13.1400389452	-56.9118893604	20.4667999563	0.195859267562	18.5083280265	0.125998481972	104.497480313	146.893262021	42.3957817075
58050	-70.0175782551	-13.8478713067	-56.1697069484	20.4667999563	0.195859267562	25.5348624987	0.17778762473	104.497480313	143.625646259	39.1281659456
58060	-70.0175782551	-13.8478713067	-56.1697069484	20.4667999563	0.195859267562	25.5348624987	0.17778762473	104.497480313	143.625646259	39.1281659456
58070	-73.3603991004	-15.07566385	-58.2847352504	28.2878755709	0.235760748125	29.9206290705	0.208969391032	119.985518352	143.181874258	23.196355906
58080	-70.5342832011	-13.4181002835	-57.1161829176	20.4244866797	0.230021034507	21.2533006479	0.169790753548	88.7939953988	125.1734868	36.3794914009
58090	-70.3031282456	-14.4098192405	-55.8933090051	29.4827560742	0.302656183101	22.0600312108	0.149345217177	97.4133611684	147.711668493	50.298307325
58100	-70.267009026	-13.0845040092	-57.1825050168	19.8650427688	0.210802685421	18.5409386016	0.124852316414	94.2352452916	148.502960411	54.2677151191
58110	-70.0287525067	-13.421904706	-56.6068478007	23.2183171601	0.231535261768	18.5409386016	0.124852316414	100.279832034	148.502960411	48.2231283765
58120	-70.1496034828	-13.7286336506	-56.4209698322	26.2470236706	0.270118197507	18.5409386016	0.124852316414	97.1686613967	148.502960411	51.334299014
58130	-69.6627120427	-14.419182709	-55.2435293337	26.2470236706	0.270118197507	25.3883730687	0.182908433021	97.1686613967	138.803731733	41.6350703362
58140	-69.6231511885	-14.7650924724	-54.8580587161	26.2470236706	0.270118197507	28.814655207	0.215723928636	97.1686613967	133.571900851	36.4032394548
58150	-69.7468634968	-15.2197467818	-54.5271167151	30.7514232382	0.312261723952	28.814655207	0.215723928636	98.4796434513	133.571900851	35.0922574002
58160	-71.3058681934	-16.5836243386	-54.7222438549	45.1701813444	0.428329679457	27.9141189867	0.220209655345	105.456575882	126.761557948	21.3049820658
58170	-73.1364081942	-15.2631069095	-57.8733012847	32.1228304926	0.270506240305	27.9141189867	0.220209655345	118.750792797	126.761557948	8.01076515152
58180	-70.9483422225	-16.3135955959	-54.6347466266	39.3618373048	0.417379240144	31.0095471892	0.243788505403	94.3071277124	127.198561466	32.8914337537
58190	-71.3230396318	-17.0931153567	-54.2299242751	39.3618373048	0.417379240144	38.7632598596	0.285273442482	94.3071277124	135.88106738	41.5739396673
58200	-70.8211505191	-16.8491696516	-53.9719808675	38.1875485992	0.368745716187	37.5475097451	0.284488735299	103.560656905	131.982412961	28.4217560564
58210	-71.1238729756	-17.3128393834	-53.8110335922	38.666337188	0.400181032072	41.6485897886	0.309882105974	96.6221137165	134.401402939	37.7792892224
58220	-71.1238729756	-17.3128393834	-53.8110335922	38.666337188	0.400181032072	41.6485897886	0.309882105974	96.6221137165	134.401402939	37.7792892224
58230	-71.1238729756	-17.3128393834	-53.8110335922	38.666337188	0.400181032072	41.6485897886	0.309882105974	96.6221137165	134.401402939	37.7792892224
58240	-70.5416406969	-16.1100220086	-54.4316186883	26.7817978998	0.256546571899	41.6485897886	0.309882105974	104.393513044	134.401402939	30.0078898954
58250	-71.3135038801	-16.5854464286	-54.7280574515	31.4502816316	0.342307040298	41.6485897886	0.309882105974	91.8774022417	134.401402939	42.5240006972
58260	-70.6551380078	-15.5443901786	-55.1107478292	31.4502816316	0.342307040298	31.3086583086	0.239251085722	91.8774022417	130.86109187	38.9836896281
58270	-69.9655894674	-14.4512291113	-55.5143603562	20.6395109214	0.22146707705	31.3086583086	0.239251085722	93.1944883021	130.86109187	37.6666035676
58280	-71.0297515622	-16.669773223	-54.3599783392	22.8298944442	0.230764514387	51.1499781418	0.383691410072	98.9315645207	133.310198767	34.3786342459
58290	-70.7361868849	-14.6341047624	-56.1020821225	22.8298944442	0.230764514387	30.9167341686	0.260250776777	98.9315645207	118.795934258	19.8643697377
58300	-71.0075722558	-14.7490296905	-56.2585425654	22.8298944442	0.230764514387	32.0543746487	0.271859577481	98.9315645207	117.907836633	18.9762721119
58310	-70.3527507832	-13.937164818	-56.4155859652	15.5887564431	0.171583327798	31.2650322546	0.242872434512	90.8523959944	128.730262524	37.8778665297
58320	-70.8681657648	-14.5011304637	-56.3670353011	19.1742991387	0.21067103274	33.289844745	0.233086000904	91.015356451	142.822154123	51.806797672
58330	-70.4614275833	-14.6692630577	-55.7921645256	19.1742991387	0.21067103274	34.9348685706	0.269388115434	91.015356451	129.682293201	38.6669367504
58340	-70.8289105088	-13.481452785	-57.3474577238	15.049606093	0.174414618592	27.2837702135	0.203333204948	86.286380204	134.182561183	47.8961809788
58350	-70.9654489348	-13.1230218745	-57.8424270602	15.049606093	0.174414618592	23.7339841202	0.168810193987	86.286380204	140.595680626	54.3093004216
58360	-72.09089336	-12.0989746452	-59.9919187148	9.87917242966	0.107658420217	18.7325225356	0.166989346876	91.7640479005	112.177949588	20.4139016873
58370	-72.2211065213	-12.1480634105	-60.0730431108	11.8590970859	0.0929147394503	17.2938122823	0.131406277305	127.634185449	131.605678488	3.97149303963
58380	-72.0543980023	-11.6028515915	-60.4515464108	10.09476547	0.121210430294	13.6168043581	0.0923319372964	83.2829769311	147.476645209	64.1936682776
58390	-71.1171617036	-12.0784052337	-59.0387564699	12.9630431045	0.130892554649	15.4496268129	0.137086144877	99.035756	112.700133386	13.6643773857
58400	-72.5694839212	-13.1289818544	-59.4405020669	16.3837824883	0.13331081137	22.4805175284	0.188803995701	122.899128135	119.06801784	-3.83111029567
58410	-70.3859197385	-15.1014518875	-55.284467851	29.9167750166	0.282543150288	28.5101271243	0.201669864191	105.883915381	141.370289699	35.4863743181
58420	-70.7674692647	-14.9165343952	-55.8509348695	29.9167750166	0.282543150288	26.6407235127	0.221898552966	105.883915381	120.058121861	14.1742064797
58430	-70.604056647	-14.0904368998	-56.5136197472	29.9167750166	0.282543150288	18.4459076418	0.155739469208	105.883915381	118.440802037	12.5568866562
58440	-77.8848199735	-14.9220350899	-62.9627848837	24.8399870941	0.252528208248	31.8477971915	0.176634684854	98.3651975614	180.30319027	81.9379927083
58450	-73.0373383409	-15.0897820011	-57.9475563398	31.3706985088	0.301353294508	26.9565189669	0.16584552123	104.099404521	162.539927319	58.4405227971
58460	-70.0858959883	-14.1254981164	-55.960397872	31.3706985088	0.301353294508	17.3388690397	0.140656601014	104.099404521	123.270923048	19.1715185263
58470	-70.3919612119	-14.4452292468	-55.9467319651	34.5052141881	0.364148919685	17.3388690397	0.140656601014	94.7557779877	123.270923048	28.51514506
58480	-73.0286731594	-13.936253345	-59.0924198144	30.2820801656	0.356531647663	16.5083934615	0.112124455479	84.9351813902	147.232763726	62.2975823357
58490	-71.2546943226	-14.7971449758	-56.4575493468	38.8314002043	0.416127917241	16.5083934615	0.112124455479	93.316017973	147.232763726	53.9167457529
58500	-70.7310717628	-14.9201990418	-55.810872721	38.8314002043	0.416127917241	17.7133593316	0.137699244709	93.316017973	128.638028256	35.3220102826
58510	-71.3502065825	-14.935166163	-56.4150404196	38.8314002043	0.416127917241	17.8503707766	0.150359011948	93.316017973	118.718329852	25.4023118788
58520	-72.3474982743	-16.7349779185	-55.6125203559	39.0499149373	0.357193239805	35.5491122109	0.29015507702	109.324339281	122.517629455	13.1932901744
58530	-71.4941206968	-16.6499201963	-54.8442005006	41.3347932454	0.400713664912	32.3933025931	0.266988739563	103.152941526	121.328347578	18.1754060514
58540	-71.1183390545	-17.2639714475	-53.854367607	41.3347932454	0.400713664912	38.505522087	0.295281757896	103.152941526	130.402644448	27.2497029221
58550	-71.5726503239	-16.7158104205	-54.8568399033	43.7888361029	0.406643302527	30.632681086	0.226539993979	107.683652554	135.219748831	27.5360962765
58560	-70.9050016822	-17.0989877828	-53.8060138994	32.807047689	0.326155280729	45.4148248436	0.338446294587	100.587203787	134.186207886	33.5990040983
58570	-70.7581271685	-15.1120033456	-55.6461238229	29.0330745354	0.264317367367	29.5062582848	0.212979548465	109.841721051	138.540336373	28.6986153213
58580	-71.0795823767	-15.2418063564	-55.8377760204	30.322390394	0.273031616524	29.5062582848	0.212979548465	111.058165278	138.540336373	27.4821710951
58590	-72.1477516955	-15.8131568475	-56.334594848	35.9026186965	0.406308225526	29.5062582848	0.212979548465	88.3630122183	138.540336373	50.1773241544
58600	-72.9953072306	-17.5392312771	-55.4560759535	39.4037115536	0.350944293511	43.2124081891	0.321845015126	112.279106064	134.264649624	21.9855435602
58610	-71.5753811766	-17.4063135069	-54.1690676697	35.6587217325	0.37927231388	45.5852525699	0.336484732636	94.0187839383	135.474950714	41.4561667761
58620	-73.5576916882	-17.7359941854	-55.8216975027	38.8931628298	0.441638002009	45.5852525699	0.336484732636	88.0657068749	135.474950714	47.4092438394
58630	-73.882399587	-19.1047597677	-54.7776398193	55.8946964047	0.515555361465	42.2070713191	0.326870872122	108.416477807	129.124602156	20.7081243488
58640	-71.5144389316	-16.9924641057	-54.5219748259	43.1288012948	0.462830648123	33.9718915684	0.25771382631	93.18484303	131.820213354	38.6353703237
58650	-70.573032194	-16.6114957419	-53.961536452	39.3957731653	0.386175139686	33.9718915684	0.25771382631	102.015301133	131.820213354	29.8049122203
58660	-71.7382166082	-16.911445757	-54.8267708512	51.7266726313	0.490421792232	24.6036805218	0.190278904911	105.473846086	129.303248478	23.8294023918
58670	-69.5830414803	-14.6625101789	-54.9205313014	29.4359427567	0.291795886204	24.6036805218	0.190278904911	100.878539241	129.303248478	28.4247092375
58680	-70.1848165183	-15.3181737343	-54.8666427841	35.9076726552	0.376701541015	24.6036805218	0.190278904911	95.3212789054	129.303248478	33.9819695726
58690	-70.576846671	-15.7777750287	-54.7990716424	41.3728694685	0.432221498753	23.6842992877	0.184956311849	95.7214520516	128.053479499	32.3320274477
58700	-70.2086445367	-16.1016969431	-54.1069475936	36.2302907897	0.362750683044	32.0822594847	0.238264754054	99.8765611842	134.649623744	34.7730625594
58710	-70.2530140248	-15.6326039771	-54.6204100477	36.2302907897	0.362750683044	27.4104935621	0.219101016102	99.8765611842	125.104365328	25.2278041434
58720	-71.4163716612	-16.1115592471	-55.3048124142	49.5577821296	0.523825679634	18.7890279314	0.141553010146	94.6073933684	132.734923206	38.1275298379
58730	-70.1009991558	-15.1124457147	-54.988553441	39.6920589621	0.39841352383	18.7890279314	0.141553010146	99.625280238	132.734923206	33.1096429683
58740	-71.6393487459	-15.3513179755	-56.2880307703	44.0382776593	0.474326153338	16.7805158803	0.116656342396	92.8438740925	143.845722707	51.0018486147
58750	-71.6393487459	-15.3513179755	-56.2880307703	44.0382776593	0.474326153338	16.7805158803	0.116656342396	92.8438740925	143.845722707	51.0018486147
58760	-71.3330437243	-15.5353351008	-55.7977086235	44.0382776593	0.474326153338	18.5919317441	0.145411731295	92.8438740925	127.857165158	35.0132910657
58770	-71.6231600454	-15.8920285473	-55.7311314981	44.0382776593	0.474326153338	22.1244567762	0.179821164511	92.8438740925	123.035888664	30.1920145716
58780	-71.302113101	-15.4187787584	-55.8833343426	44.0382776593	0.474326153338	17.4423338631	0.129446188676	92.8438740925	134.745827911	41.9019538189
58790	-71.3748610495	-15.2166078383	-56.1582532112	44.0382776593	0.474326153338	15.4319125572	0.118158292941	92.8438740925	130.603719579	37.7598454869
58800	-71.4578980572	-15.1182531873	-56.3396448699	46.0369207597	0.436097558261	12.5088664356	0.0972433995456	105.565646695	128.634606503	23.0689598084
58810	-72.193483538	-14.9481677445	-57.2453157935	46.903809937	0.50486598696	9.89400432877	0.0755934723814	92.9034855753	130.884374233	37.980888658
58820	-72.8032711204	-14.7175753675	-58.0856957528	46.903809937	0.50486598696	7.61068372298	0.0529903085085	92.9034855753	143.624068951	50.7205833759
58830	-73.4242084434	-14.5066767242	-58.9175317192	46.903809937	0.50486598696	5.51017365033	0.0445139480119	92.9034855753	123.78532789	30.8818423149
58840	-73.0233923734	-14.3004039046	-58.7229884688	44.8776208217	0.47232394689	5.50308056758	0.0476099901907	95.014494008	115.586677198	20.57218319
58850	-76.2709971142	-15.2076848641	-61.0633122501	52.7949350387	0.594498452888	6.54501057917	0.0390008501814	88.8058409273	167.817125748	79.0112848208
58860	-75.6627213451	-15.2067390235	-60.4559823216	52.7949350387	0.594498452888	6.53198745287	0.0425655709726	88.8058409273	153.457061743	64.6512208156
58870	-74.4179093867	-15.6093849635	-58.8085244232	55.3235194057	0.542347272906	8.07896361834	0.0456156183783	102.00755525	177.109593283	75.1020380328
58880	-73.2955141705	-15.3953730857	-57.9001410848	55.3235194057	0.542347272906	5.94293921727	0.0415212414198	102.00755525	143.130094719	41.1225394688
58890	-73.1475387275	-15.4342006427	-57.7133380848	55.3235194057	0.542347272906	6.32823968222	0.0444963466258	102.00755525	142.219309271	40.211754021
58900	-73.5124552898	-15.3213226254	-58.1911326645	55.3235194057	0.542347272906	5.2060184718	0.0379373834695	102.00755525	137.226608577	35.2190533266
58910	-73.4162765597	-15.8194333231	-57.5968432366	55.3235194057	0.542347272906	10.1320208724	0.0930419601533	102.00755525	108.897328213	6.88977296241
58920	-72.5284682798	-15.6340587679	-56.8944095119	55.3235194057	0.542347272906	8.3067989796	0.0645183008005	102.00755525	128.751050113	26.7434948633
58930	-72.4471124861	-16.0172302768	-56.4298822093	55.3235194057	0.542347272906	12.12219791	0.0808344599894	102.00755525	149.96324478	47.9556895295
58940	-72.2624557533	-16.0447610619	-56.2176946914	55.3235194057	0.542347272906	12.3752009155	0.103139305102	102.00755525	119.985304373	17.9777491231
58950	-71.6382001709	-16.1342326573	-55.5039675136	40.1540828215	0.430805825168	28.4197694624	0.234264744106	93.2069170742	121.31475255	28.1078354755
58960	-70.096152366	-14.1791809396	-55.9169714264	31.4936379105	0.327362129038	17.7227083965	0.144697240011	96.2042799606	122.481316127	26.277036166
58970	-70.0442404826	-13.6739984727	-56.3702420099	26.4884170152	0.280758355968	17.7227083965	0.144697240011	94.3459614012	122.481316127	28.1353547254
58980	-70.8340315644	-14.517801123	-56.3162304414	29.138329766	0.326658339286	23.4304680607	0.179151344451	89.2012425879	130.785890178	41.5846475905
58990	-69.9460501202	-15.2275050418	-54.7185450784	36.207321678	0.354705614709	23.4304680607	0.179151344451	102.077103312	130.785890178	28.7087868663
59000	-70.5455270701	-14.8752983268	-55.6702287433	28.6942483489	0.307827017922	27.455812394	0.191691787328	93.215496621	143.228944634	50.0134480128
59010	-70.5220215985	-15.7196421933	-54.8023794052	37.074104602	0.371409430008	27.455812394	0.191691787328	99.8200411906	143.228944634	43.4089034431
59020	-70.5220215985	-15.7196421933	-54.8023794052	37.074104602	0.371409430008	27.455812394	0.191691787328	99.8200411906	143.228944634	43.4089034431
59030	-71.1566356844	-15.9278376281	-55.2287980563	35.2016967939	0.34315203697	31.416346207	0.213777523487	102.583382878	146.958135236	44.3747523583
59040	-69.908468571	-14.768133837	-55.140334734	35.2016967939	0.34315203697	19.8863284042	0.146757414921	102.583382878	135.504760798	32.9213779202
59050	-70.9125350592	-15.1760427329	-55.7364923263	39.2601949272	0.363742863012	19.8863284042	0.146757414921	107.933925087	135.504760798	27.5708357116
59060	-70.9125350592	-15.1760427329	-55.7364923263	39.2601949272	0.363742863012	19.8863284042	0.146757414921	107.933925087	135.504760798	27.5708357116
59070	-70.8480934157	-15.3749611312	-55.4731322845	41.1728699454	0.440251827788	19.8863284042	0.146757414921	93.521178895	135.504760798	41.9835819032
59080	-70.5647334038	-14.2184205824	-56.3463128214	29.719098846	0.328617439618	19.8863284042	0.146757414921	90.4367670825	135.504760798	45.0679937157
59090	-69.7840205236	-14.4913233367	-55.2926971869	32.4621665663	0.314577261815	19.8863284042	0.146757414921	103.192984703	135.504760798	32.3117760956
59100	-70.5002602304	-14.548342774	-55.9519174564	32.4621665663	0.314577261815	20.4652472418	0.138032950374	103.192984703	148.26349206	45.0705073568
59110	-69.8251613757	-14.457036034	-55.3681253417	32.4621665663	0.314577261815	19.5476575404	0.142555252152	103.192984703	137.123376693	33.9303919905
59120	-73.0785195583	-16.3292021618	-56.7493173965	47.8765865377	0.426792106633	22.7204172698	0.164821984274	112.177769442	137.848220733	25.6704512902
59130	-71.6307620678	-16.1749248005	-55.4558372673	44.1963821241	0.466745879139	24.8131365336	0.16957974843	94.6904602684	146.321342987	51.6308827183
59140	-71.3846988844	-15.2601672135	-56.1245316708	43.2324208948	0.409828074204	16.7168043337	0.139215112868	105.48916391	120.07894825	14.58978434
59150	-73.447758098	-16.6254839034	-56.8222741945	59.2512960063	0.601068734504	14.171653564	0.127417009733	98.5765730357	111.222619285	12.6460462495
59160	-71.2129151733	-15.2633857646	-55.9495294087	44.3766037821	0.470777482485	15.5592344843	0.123838177704	94.2623753963	125.641662149	31.3792867531
59170	-71.3879293462	-16.1822788093	-55.2056505369	44.8112568377	0.422919715365	24.3133351675	0.171872652635	105.95688782	141.461336605	35.5044487846
59180	-71.9738283214	-16.8718307188	-55.1019976026	44.8112568377	0.422919715365	31.164473941	0.216252974303	105.95688782	144.111192188	38.1543043681
59190	-71.7150658104	-17.0601611845	-54.6549046259	46.6362685369	0.481212673467	31.164473941	0.216252974303	96.914048836	144.111192188	47.1971433521
59200	-72.9246748497	-17.9098848998	-55.0147899499	46.6362685369	0.481212673467	39.6096781417	0.268285925929	96.914048836	147.639791407	50.7257425714
59210	-73.1922569667	-17.5731013111	-55.6191556556	49.6644401338	0.452620032684	33.2441598007	0.266389423982	109.726562122	124.795343988	15.0687818664
59220	-72.5773571758	-16.9751707807	-55.6021863952	49.6644401338	0.452620032684	27.3282165794	0.20302734078	109.726562122	134.603627642	24.8770655199
59230	-72.3171768149	-17.0674684986	-55.2497083163	47.3576356501	0.437159124229	30.5334340629	0.243052429167	108.330429414	125.624887468	17.2944580537
59240	-71.1317079184	-16.6666798064	-54.465028112	45.7831308588	0.472291112435	28.0837131321	0.224259240949	96.9383705374	125.228788848	28.2904183107
59250	-70.4422498801	-15.9283720919	-54.5138777882	38.4906512529	0.381693573247	28.0837131321	0.224259240949	100.841758811	125.228788848	24.3870300374
59260	-70.856921859	-16.8360544977	-54.0208673613	38.4906512529	0.381693573247	37.0923989481	0.292397483212	100.841758811	126.856081457	26.0143226459
59270	-71.5392473795	-17.7222002875	-53.8170470921	47.258881858	0.474920865591	37.0923989481	0.292397483212	99.5089609279	126.856081457	27.3471205287
59280	-71.4158576604	-17.2967339887	-54.1191236716	43.030756242	0.448383494136	37.0923989481	0.292397483212	95.9686447089	126.856081457	30.8874367478
59290	-71.3934704146	-17.5402696036	-53.853200811	45.4624353985	0.452060486493	37.0923989481	0.292397483212	100.567151425	126.856081457	26.2889300316
59300	-72.3279294759	-18.7158690514	-53.6120604245	55.050317535	0.541467121907	39.1751545395	0.288347598067	101.668809255	135.860866545	34.1920572899
59310	-71.410499617	-17.7764124431	-53.6340871739	45.7365799815	0.460638591857	39.1751545395	0.288347598067	99.2895098024	135.860866545	36.5713567425
59320	-72.139807821	-17.3433925552	-54.7964152658	41.4860565285	0.380963166317	39.1751545395	0.288347598067	108.897815318	135.860866545	26.963051227
59330	-70.265210718	-15.6612881667	-54.6039225513	24.789476292	0.256499517595	39.1751545395	0.288347598067	96.6453135058	135.860866545	39.2155530391
59340	-70.3641370304	-15.6179894952	-54.7461475351	32.898126675	0.313461218281	30.6432067087	0.22169663071	104.951186164	138.221346037	33.2701598733
59350	-70.9629833326	-15.614539621	-55.3484437116	32.898126675	0.313461218281	30.6197153927	0.210689204638	104.951186164	145.331202162	40.3800159985
59360	-70.8009751396	-14.4710391767	-56.3299359629	32.898126675	0.313461218281	19.2318378094	0.163562344523	104.951186164	117.581084237	12.6298980733
59370	-70.3853876069	-15.3315755856	-55.0538120213	32.898126675	0.313461218281	27.8033340325	0.19743021065	104.951186164	140.826137707	35.8749515433
59380	-69.9513016638	-14.4547044228	-55.496597241	32.898126675	0.313461218281	19.089224784	0.142827831123	104.951186164	133.651996491	28.700810327
59390	-72.0897304479	-16.7039929853	-55.3857374627	55.1827502993	0.521723218466	19.089224784	0.142827831123	105.770163846	133.651996491	27.8818326452
59400	-75.4805298049	-15.2504955049	-60.2300342999	44.6627900105	0.382251745496	15.2221641459	0.134345427652	116.841297749	113.30615721	-3.53514053906
59410	-70.8772588058	-14.2647561604	-56.6125026453	38.8142599904	0.409687512397	11.2340452681	0.086165113823	94.7411351723	130.37811673	35.6369815577
59420	-71.3133281515	-14.1557526268	-57.1575755247	38.8142599904	0.409687512397	10.1458346649	0.0843403805462	94.7411351723	120.296287486	25.5551523141
59430	-71.0848662912	-13.1393877384	-57.9454785528	28.0748930708	0.311613500072	10.8184843158	0.0854827778016	90.0952399825	126.557472675	36.462232692
59440	-71.5307933681	-13.8298797337	-57.7009136344	33.5499130859	0.347419929774	12.1872193271	0.110841274858	96.5687636508	109.951995253	13.3832316022
59450	-70.1860410562	-13.8205194857	-56.3655215704	33.5499130859	0.347419929774	12.1135921761	0.0908659456526	96.5687636508	133.312783894	36.7440202428
59460	-70.5132866629	-13.8733538811	-56.6399327818	33.5499130859	0.347419929774	12.6276228607	0.105179214516	96.5687636508	120.058159008	23.4893953572
59470	-73.23467012	-15.99864433	-57.2360257899	51.1894170429	0.530046586226	16.0170461012	0.14652985021	96.5753169119	109.309100352	12.7337834401
59480	-72.7108371578	-16.6928724759	-56.0179646819	51.1894170429	0.530046586226	22.9565312582	0.149326152211	96.5753169119	153.734164568	57.1588476558
59490	-72.2329329322	-15.6234750505	-56.6094578816	40.5913766757	0.434112699155	22.9565312582	0.149326152211	93.5042369291	153.734164568	60.2299276386
59500	-72.2329329322	-15.6234750505	-56.6094578816	40.5913766757	0.434112699155	22.9565312582	0.149326152211	93.5042369291	153.734164568	60.2299276386
59510	-71.3582000503	-15.2097514179	-56.1484486324	40.5913766757	0.434112699155	18.8117753086	0.156845775941	93.5042369291	119.938042295	26.4338053658
59520	-69.5907944639	-14.0537232993	-55.5370711645	29.5964231213	0.305020766471	18.3929440425	0.1394413433	97.0308463377	131.904524205	34.8736778668
59530	-71.8568338092	-14.2513406503	-57.6054931588	25.1772185439	0.243203242145	24.833458657	0.156122340329	103.523367213	159.064094253	55.5407270402
59540	-70.2025997888	-12.9593215746	-57.2432782142	22.1676587718	0.235318643064	14.9616972103	0.125137401227	94.2027307447	119.56215379	25.3594230453
59550	-70.209942941	-12.9961859307	-57.2137570103	25.2896338734	0.270741784886	12.2108370347	0.0872428941454	93.4086841604	139.963685917	46.5550017568
59560	-70.9739969441	-12.780634187	-58.1933627571	18.6311517475	0.209404425983	16.7500128226	0.1123691541	88.9721010436	149.062373538	60.0902724946
