it	post	prior	lik	shape	rate	mean_bm
92760	-28.2946901563	0.0912048240104	-28.3858949803	90.6496704349	0.921892028452	98.3300295884
92770	-28.1625802448	0.0916127234322	-28.2541929682	87.0259113796	0.877814047316	99.1393469331
92780	-30.2964309049	0.0918836529789	-30.3883145578	77.5325293442	0.851144288078	91.0921102687
92790	-29.8088960961	0.0932243109716	-29.9021204071	76.6814476169	0.706632385577	108.51674673
92800	-28.6475764773	0.0930958311746	-28.7406723085	75.7408324226	0.720926128304	105.060462437
92810	-27.9760450751	0.0925933331063	-28.0686384083	76.8778456537	0.774482262366	99.2635330586
92820	-27.9936539396	0.0925894425518	-28.0862433822	77.7647792305	0.774482262366	100.408728527
92830	-28.1164236002	0.0918145356527	-28.2082381358	85.0648520026	0.856197601866	99.351892387
92840	-28.072098303	0.0922162839133	-28.1643145869	80.1201615007	0.813929535466	98.4362380396
92850	-28.8423877252	0.0922027954942	-28.9345905207	85.3448387197	0.813929535466	104.855316094
92860	-28.0397361709	0.0922128643581	-28.1319490352	81.209026141	0.813929535466	99.7740253945
92870	-28.2040839825	0.0920309664402	-28.2961149489	81.209026141	0.833681262323	97.4101611864
92880	-28.1916297574	0.0918562597188	-28.2834860171	83.3601244018	0.852062390591	97.8333574188
92890	-28.1124029442	0.0921381022065	-28.2045410464	82.9508711507	0.821527107574	100.971556977
92900	-28.2189929358	0.0913640528169	-28.3103569886	89.6672425286	0.904577349856	99.1261195551
92910	-28.5253479795	0.0917381865809	-28.6170861661	82.9818670969	0.86502890356	95.9295888904
92920	-28.1185068513	0.0918016010471	-28.2103084523	85.3585537228	0.857543038422	99.5385069884
92930	-29.2902820265	0.0918153632564	-29.3820973898	80.0459633123	0.857543038422	93.3433772136
92940	-28.8368404798	0.0914873178469	-28.9283277977	84.7139955653	0.891987054875	94.972225328
92950	-30.8400973333	0.0914628318054	-30.9315601652	81.0376447111	0.895681852772	90.4759256429
92960	-28.8369066344	0.0914028999874	-28.9283095344	93.5440909488	0.899877105525	103.952073427
92970	-28.9803232416	0.0901020490737	-29.0704252907	100.105889385	1.0427713716	95.9998443682
92980	-29.2218213748	0.0913043933115	-29.3131257681	95.6582924965	0.910480405927	105.063537748
92990	-29.6619323959	0.0914015581251	-29.753333954	95.6582924965	0.899843393089	106.305489634
93000	-28.338077081	0.0910313989931	-28.42910848	92.493753725	0.940713474252	98.3229817118
93010	-28.7121615718	0.0910976848535	-28.8032592567	89.506894158	0.933801226976	95.8521916359
93020	-28.376280224	0.0910808680509	-28.467361092	91.4624589515	0.935394811008	97.77952355
93030	-28.448382845	0.0907186897036	-28.5391015347	95.5281482725	0.974850576365	97.9926058296
93040	-28.448382845	0.0907186897036	-28.5391015347	95.5281482725	0.974850576365	97.9926058296
93050	-28.3808952179	0.090727982533	-28.4716232004	96.407194323	0.973760332289	99.0050540428
93060	-28.3981243038	0.0908450108933	-28.4889693147	94.3467173848	0.961032699249	98.1722239613
93070	-28.4161391107	0.0910521148049	-28.5071912256	95.1271353976	0.938193256698	101.393966241
93080	-28.9357546415	0.0910505753555	-29.0268052169	97.4628335013	0.938193256698	103.88353658
93090	-28.48610993	0.0909845178914	-28.5770944479	91.8905922626	0.945931061697	97.1430117727
93100	-29.1160083818	0.0903022940504	-29.2063106759	97.2521156933	1.02073498547	95.2765576547
93110	-29.3427602999	0.0902987001382	-29.433059	106.450423526	1.02073498547	104.28801309
93120	-28.6228837342	0.0904276608226	-28.713311395	102.243002082	1.00660101856	101.572519992
93130	-28.8315515323	0.0899834367915	-28.9215349691	102.243002082	1.0558488532	96.8348848155
93140	-28.5760794305	0.0903694056113	-28.6664488361	99.0089594501	1.01319882948	97.7191806476
93150	-29.9009258134	0.0911334344743	-29.9920592479	99.0089594501	0.929004490454	106.575329256
93160	-28.5184709004	0.0902794332224	-28.6087503336	102.429733756	1.0229995351	100.126862468
93170	-28.9066976688	0.0902785891154	-28.9969762579	105.135535989	1.0229995351	102.77183164
93180	-28.5990520503	0.089972172558	-28.6890242228	104.530594176	1.05701834193	98.891939742
93190	-28.3732485707	0.0907751667893	-28.4640237375	96.8479850074	0.968529790589	99.9948436779
93200	-30.4890766546	0.091436036117	-30.5805126907	96.8479850074	0.895985692982	108.090994941
93210	-28.2625451532	0.0914451371849	-28.3539902904	87.8355162476	0.895985692982	98.0322754432
93220	-28.1596931601	0.0921855817505	-28.2518787419	82.9001519252	0.816387732822	101.545072999
93230	-34.0048275738	0.0930999239814	-34.0979274977	82.9001519252	0.717664688211	115.513767484
93240	-27.9384327974	0.0930938114689	-28.0315266088	72.8543648621	0.72299046178	100.768085768
93250	-28.110191939	0.0939099565429	-28.2041018956	66.304494708	0.642399037719	103.213876134
93260	-28.3704608991	0.0937700772269	-28.4642309763	62.9561438667	0.662932368346	94.9661637789
93270	-28.901619173	0.093588842477	-28.9952080155	63.46199693	0.681342828633	93.1425330437
93280	-30.7626743068	0.0938006143151	-30.8564749211	72.0452362777	0.647914309918	111.195624444
93290	-28.3756093926	0.0940473239225	-28.4696567165	60.5553166749	0.638684692793	94.8125379521
93300	-27.8165455338	0.0944784437484	-27.9110239775	59.2359195599	0.596344430087	99.3317226946
93310	-27.8148413548	0.0947483546935	-27.9095897095	57.0919805454	0.574509330104	99.3752016788
93320	-27.9413024776	0.0946020278192	-28.0359045054	59.5640764222	0.582319623251	102.287599531
93330	-27.8612684265	0.094815895748	-27.9560843222	56.0904978146	0.57105513018	98.2225617987
93340	-28.2000985045	0.0947099258492	-28.2948084303	59.503798649	0.57105513018	104.199744481
93350	-27.891176568	0.0948076391192	-27.9859842071	55.9805541173	0.572358324944	97.8068312762
93360	-28.0112509709	0.0942638725406	-28.1055148435	62.748381759	0.610718653152	102.745153493
93370	-29.0623165406	0.0948021632753	-29.1571187039	53.6885095681	0.583050291706	92.08212453
